F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
8595.26,0,2576.78,-8.63742,12.333,1,10.5705,-13.89,0.72,-1465.99,3682.54,-7.9314,13.5642,-38.468,-3133.24,-89167.28,-7.7865,7098.04,3.6576,28.64,False
8297.62,0,3600.38,-8.61094,9.42528,1,11.9565,-17.145,1.72,-1453.21,3971.83,-8.5922,17.28,-42.363,-3122.956,-89267.7,-7.152945,7459.44,8.646,29.08,False
9068.66,1,3906.98,-12.068,9.8481,1,18.222,-14.979,0.72,-1549.9,3850.13,-9.364,15.903,-44.568,-2750.5,-89186.18,-8.6817,6467.04,4.2639,31.5,True
8358.42,1,3680.18,-9.2692,12.1923,0,11.7327,-12.2547,1.72,-1459.21,3736.101,-10.744,17.253,-38.023,-3135.74,-89338.72,-8.1159,5097.24,4.782,31.52,False
5558.86,0,4039.38,-9.3784,10.8966,0,10.7187,-12.3861,0.72,-1464.97,3932.83,-9.606,12.55269,-50.02,-3097.778,-89147.88,-7.8354,3463.04,11.304,31.96,True
8324.16,0,4926.78,-9.0676,10.3575,0,11.2827,-14.046,1.72,-1506.62,5362.93,-8.0006,18.126,-37.324,-3030.06,-89226.708,-7.39569,8652.24,7.152,,False
10478.86,1,3892.36,-12.908,15.543,0,13.533,-18.579,0.72,-1518.19,4545.93,-7.8256,12.9114,-40.032,-2986.72,-89335.54,-13.893,6329.84,7.572,28.7,True
8561.62,0,3814.31,-15.842,13.335,1,14.88,-17.295,1.72,-1572.55,3861.83,-12.302,13.1484,-47.61,-3086.834,-89220.19,-7.22769,6987.34,6.054,30.94,True
10216.26,1,3774.38,-14.996,10.9515,1,13.239,-12.5841,1.72,-1677.28,3678.87,-8.3124,12.9162,-39.739,-2415.1,-89215.28,-7.5927,6340.84,1.92531,,True
8243.06,0,3694.58,-10.4242,12.0612,1,16.857,-12.2013,1.72,-1644.08,4857.93,-7.4528,15.0681,-45.985,-3310.7,-89243.648,-7.5798,7010.86,3.1173,,True
8498.52,0,3789.568,-10.0588,12.501,1,11.7633,-12.6981,1.72,-1402.84,3794.09,-7.7022,15.1326,-42.778,-3050.68,-89007.1,-9.2958,5804.84,4.0728,,False
9321.26,1,3836.92,-13.938,12.0345,0,10.8522,-11.316,1.72,-2058.48,4242.53,-8.1026,12.8691,-46.86,-2998.3,-89270.42,-8.5776,4894.24,4.6461,33.86,False
8468.032,1,3614.28,-8.65616,11.889,0,14.412,-10.94628,0.72,-3128.68,3871.93,-9.996,15.582,-48.02,-3107.55,-89203.08,-8.4585,6864.69,11.001,,False
9257.86,1,3718.14,-11.632,10.6713,0,13.0665,-12.9249,1.72,-1688.08,3401.53,-7.7712,14.151,-47.34,-3090.89,-89862.3,-19.833,6310.64,13.644,34.34,True
8631.32,1,3739.37,-10.2702,11.3946,1,10.983,-12.597,1.72,-1455.94,3648.86,-9.412,19.974,-37.404,-2358.3,-89252.48,-7.31001,5284.64,2.1324,31.96,False
10910.86,0,4283.98,-9.0386,10.8537,0,14.37,-23.787,0.72,-1480.266,3966.93,-8.911,12.858,-41.887,-666.9,-89238.706,-8.4519,7082.04,1.94649,28.74,False
8861.86,0,2864.48,-8.8316,10.0497,1,11.454,-21.603,1.72,-1465.68,3625.43,-10.158,14.2497,-72.44,-3093.722,-89275,-7.1400128,7053.84,2.8698,28.54,False
8833.66,1,3945.18,-10.4352,10.4847,0,14.082,-21.03,0.72,-1485.897,5631.93,-7.4216,15.426,-48.09,-2938.46,-89438.1,-7.5657,6918.48,5.238,,False
8063.06,0,3855.43,-14.108,13.812,1,11.9703,-11.1516,0.72,-2392.58,5081.93,-7.8742,13.9209,-40.661,-2956.94,-89205.44,-7.5141,7087.44,2.3142,,False
8597.58,1,3766.39,-17.544,9.7332,1,15.195,-13.095,0.72,-1502.19,3640.54,-9.362,13.1361,-51.13,-3171.54,-89172.74,-11.217,6500.84,3.6921,,False
7871.86,1,3969.38,-9.7374,10.2564,1,18.084,-11.859,0.72,-1841.68,4085.73,-9.406,13.5303,-46.69,-3107.538,-89408.78,-7.5549,6845.9042,4.089,,True
10614.86,1,3744.01,-12.182,11.1708,1,11.7555,-11.9325,1.72,-1438.44,3585.83,-8.3286,12.8697,-68.42,-3080.9,-89251.95,-10.941,7120.04,11.058,28.32,False
8314.32,1,3361.88,-8.7022,12.993,1,17.361,-11.1414,0.72,-1377.58,4010.43,-8.193,18.168,-37.47,-3156.46,-89402.82,-11.451,6924.74,5.898,,False
8492.28,0,3601.38,-9.1172,10.743,1,14.505,-16.341,1.72,-1538.63,4119.03,-8.0938,12.8337,-40.881,-3135,-89218.238,-7.6686,7232.64,5.043,31.58,True
8601.9,0,3759.56,-14.332,14.637,1,10.7487,-13.785,1.72,-1413.26,3406.03,-8.2506,18.333,-49.74,-3035.2,-89163.74,-9.4755,4117.04,3.8673,,False
8123.26,0,4507.88,-8.9442,10.8603,0,12.0813,-19.149,0.72,-1520.3,4981.93,-7.9316,14.6313,-43.205,-2961.52,-89191.56,-7.7916,7114.04,2.3703,,False
8530.96,1,3879.96,-11.766,9.7218,1,10.6734,-11.0862,0.72,-2923.68,3836.83,-13.364,15.807,-40.572,-1683.1,-89258.06,-7.40499,3563.04,1.87044,30.68,True
3264.86,0,3950.48,-9.3032,11.3109,1,14.922,-18.228,0.72,-1437.03,3988.03,-8.3678,12.49698,-41.692,-3266.94,-89195.58,-7.5192,6450.84,1.93815,,True
8916.06,1,3874.93,-12.998,13.557,1,10.4829,-11.8377,1.72,-1939.28,4758.93,-7.7258,14.8335,-38.717,-2967.86,-89262.92,-7.34976,891.04,5.835,31.28,True
9628.06,1,3864.07,-15.104,11.5605,0,15.615,-14.139,1.72,-1486.243,4092.23,-7.875,13.8081,-37.309,-1685.9,-89234.098,-7.26576,6259.04,2.3097,28.16,False
8793.86,1,4143.88,-9.3464,15.783,0,11.8401,-11.6058,1.72,-1434.24,3911.43,-8.1862,16.776,-37.468,-2848.5,-89266.04,-7.1400395,5423.44,4.5036,29.02,False
8147.06,0,4930.78,-8.6758,13.71,0,16.449,-11.7687,0.72,-2307.68,3886.43,-12.534,12.9606,-43.993,-3087.064,-89321.16,-7.6629,6599.64,6.036,31.88,True
8626.88,1,3925.58,-10.4456,11.4873,0,15.285,-11.0229,0.72,-826.58,3855.73,-9.628,21.783,-43.315,-3015.84,-89241.488,-7.163109,7132.84,9.588,,False
7766.26,0,2718.78,-8.7574,12.39,0,10.7727,-11.1429,0.72,-1672.28,3684.36,-9.1884,13.1319,-50.48,-3505.1,-89268.56,-9.429,4171.04,2.5317,,True
8206.06,0,3631.58,-10.124,12.624,1,12.3141,-13.3929,0.72,-1710.48,3922.83,-7.9618,15.2454,-43.209,-3213.92,-89746.3,-8.7405,5831.64,5.574,33.14,True
8758.66,1,3724.4,-9.8952,14.859,0,21.756,-11.8452,0.72,-1522,3699.31,-8.7188,17.646,-36.4087,-2945.52,-89207.72,-7.162446,6903.08,4.0038,31.06,False
7820.06,1,3457.38,-9.2978,12.0666,0,12.9876,-11.9259,0.72,-1485.584,3655.07,-7.39214,12.7449,-46.13,-3315.7,-89273.82,-7.1423046,6899,2.8287,,False
8997.26,1,3924.08,-10.58,13.248,0,11.7735,-12.8412,1.72,-1683.38,3862.03,-11.066,14.1078,-55.01,-3020.72,-89385.28,-7.146975,6151.64,7.233,,True
8652.86,0,4683.88,-8.59572,9.9771,0,10.4238,-12.3762,0.72,-1525.16,3764.65,-10.76,20.016,-37.167,-2931.82,-89236.031,-9.6735,2827.04,4.821,,True
8309.14,0,4038.28,-9.672,10.3488,1,11.4015,-14.232,1.72,-1569.6,4428.13,-8.4096,17.523,-38.613,-3078.9,-89275.12,-7.22619,7160.84,4.1145,32.34,True
8032.26,1,3508.88,-9.439,12.417,1,20.355,-14.337,0.72,-1634.38,4088.03,-7.8444,13.344,-39.116,-3172.5,-89189.02,-17.754,6854.326,7.146,,True
9170.26,1,4165.78,-9.2772,9.4035,0,14.694,-13.725,1.72,-1642.68,3818.15,-14.574,14.4666,-62.39,-2178.5,-89232.654,-7.9866,7069.04,2.3373,28.94,True
8712.06,0,4359.98,-9.2478,13.797,0,15.138,-19.542,0.72,-1548.99,3883.53,-11.73,16.551,-39.502,-2968.08,-88939.5,-7.6485,6452.84,6.222,,True
7322.86,0,3611.38,-9.4292,11.2548,0,11.6547,-11.7075,0.72,-1309.48,3656.6,-7.607,13.3431,-46.73,-3152.2,-89251.058,-8.3565,5049.84,8.553,,True
8450.508,0,2768.78,-8.59362,13.413,0,10.8297,-20.334,1.72,-1471.64,4055.63,-7.5424,19.626,-36.9512,-3114.548,-88361.7,-9.9669,8141.64,5.622,,False
9026.46,1,3599.98,-9.7392,11.6712,0,16.251,-12.4632,1.72,-1772.48,3311.93,-7.692,15.1272,-36.7625,-3068.72,-89196.4,-7.482,6536.64,7.017,,True
9504.26,0,3873.41,-10.65,9.49836,1,12.4653,-14.088,1.72,-1479.513,3826.61,-8.8188,13.4106,-41.203,-2932.06,-89247.014,-7.21719,6247.44,4.6326,,False
7999.46,1,3742.03,-11.574,13.698,0,10.5225,-13.6746,1.72,-1631.88,3892.23,-8.403,13.218,-69.87,-3210.84,-89267.18,-8.2785,2605.04,3.9834,34.38,True
8268.28,0,3810.1,-13.15,9.36618,0,13.365,-12.5841,0.72,-1309.98,3953.03,-8.8472,15.975,-36.1342,-3113.418,-89220.826,-7.7238,7209.04,3.2073,28.22,False
11744.86,0,3823.27,-11.48,13.575,1,14.082,-11.1141,1.72,-1546.11,3752.67,-10.33,12.7254,-40.245,-408.9,-89248.76,-7.41366,6625.24,1.86522,26.7,False
12574.86,0,3734.67,-10.2558,9.7947,0,12.4089,-12.8799,0.72,-1472.3,3578.43,-8.4326,12.5787,-58.48,-2999.04,-88055.5,-7.20174,6145.84,4.5558,,True
8875.06,0,4081.58,-9.52,11.1996,0,11.1045,-11.526,0.72,-2129.08,3986.53,-8.5118,16.104,-40.1,59.1,-89190.52,-7.6722,3337.04,1.88487,,True
7768.86,0,4024.58,-10.3948,11.316,1,10.9287,-17.688,0.72,-1547.62,5403.93,-7.6826,12.8643,-41.746,-2718.7,-89261.1,-7.148571,3563.04,2.382,,True
8435.126,0,4120.18,-9.2474,9.8301,1,10.8408,-11.0964,0.72,-1864.28,3823.04,-13.052,25.962,-36.9702,-3047.8,-89080.04,-7.156872,4359.04,5.226,31.14,True
8221.66,1,3084.38,-8.9184,10.8996,1,19.68,-15.966,1.72,-1475.973,3726.773,-10.696,14.301,-43.132,-3192.14,-89126.74,-8.1774,6898.68,5.274,31.72,False
8364.58,1,3884.1,-10.459,11.2278,1,22.416,-13.95,1.72,-1473.733,4186.93,-7.9544,14.9199,-38.443,-2906.48,-89213.68,-7.31556,6704.76,2.5362,,False
8846.66,1,3847.35,-9.519,11.1087,1,20.82,-15.657,1.72,-1547.63,3788.44,-9.1654,15.618,-47.26,-2996.2,-89236.243,-10.1049,6670.72,5.328,32.38,True
9134.26,1,3419.98,-9.1244,13.686,0,12.2475,-10.97112,1.72,-1706.08,2811.43,-7.6616,14.6112,-39.727,-2703.1,-89222.294,-9.0741,5628.44,2.3427,30.9,False
9089.26,1,3730.12,-11.472,13.41,1,18.111,-11.3277,0.72,-2039.08,3677.83,-10.23,14.5014,-41.408,-2943.34,-89348.22,-7.5096,6629.64,2.9343,33.92,True
10248.66,0,5312.78,-8.65168,14.403,0,14.433,-19.8,1.72,-1470.98,4157.43,-7.6798,12.8763,-38.234,-2938.92,-89224.352,-7.154382,6311.44,5.367,30.22,True
9370.26,1,4051.28,-10.534,14.493,1,13.872,-16.029,0.72,-1557.89,4037.23,-10.006,13.9128,-41.432,-262.9,-89208.24,-8.172,7150.24,1.95738,,True
11232.86,0,2861.28,-8.7722,10.2729,0,12.2865,-12.2412,1.72,-1884.08,3606.03,-9.372,12.9852,-41.357,-3026.68,-89244.488,-7.9809,5820.24,4.6419,31.8,True
8960.26,0,3783.39,-14.202,9.43086,1,15.417,-11.3256,0.72,-1722.38,3714.2,-15.032,15.285,-38.963,-3077.46,-89225.774,-8.3184,6457.84,14.943,,True
7053.46,0,3712.09,-9.9788,13.08,0,12.4614,-12.6528,0.72,-1430.61,6076.93,-7.31268,12.9546,-38.129,-3607.5,-89491.7,-9.4548,7222.64,2.2101,29.12,False
9143.26,1,3965.28,-10.754,16.602,0,13.761,-12.7089,0.72,-1698.98,9022.93,-7.3217,15.0408,-37.042,-2703.7,-89238.774,-7.2234,7158.24,3.5886,,False
8910.26,1,3571.28,-9.67,11.1486,1,11.3661,-12.3498,1.72,-1848.38,3745.82,-12,15.633,-39.728,-3083.32,-89201.06,-8.5113,8020.44,6.561,34.7,True
9152.66,0,4350.68,-9.034,18.195,0,10.33884,-12.9462,1.72,-1674.68,4777.93,-7.7574,13.3269,-40.697,-2976.28,-89234.645,-7.144611,-330.96,5.145,,True
8119.26,0,4037.18,-9.0806,11.4597,0,15.876,-11.6004,0.72,-1819.88,4418.13,-7.9646,14.7099,-36.2306,-3113.062,-89217.49,-7.6182,6496.64,7.35,,True
8801.86,1,3621.78,-8.8886,11.1666,0,10.7577,-12.3462,0.72,-1498.83,3732.906,-9.292,13.3446,-76.92,-3074.76,-89402.54,-11.775,3913.04,5.292,,False
7632.86,0,3971.98,-9.3534,9.7317,1,12.3615,-12.5991,1.72,-1437.17,4150.33,-8.237,12.48429,-56.06,-2730.3,-89490.5,-7.43382,6964.98,2.1141,,False
8782.06,1,3868.58,-13.734,12.342,0,21.654,-13.695,0.72,-1705.28,3915.93,-11.114,13.9704,-39.139,-2808.1,-89321.36,-7.19676,6673.88,3.0642,30.5,True
8363.74,0,3921.68,-9.9382,9.9147,0,15.819,-19.59,1.72,-1474.169,3869.33,-10.858,15.813,-37.591,-2980.36,-89305.44,-7.1400891,6910.38,2.8722,,False
8127.06,0,3600.18,-10.666,9.49842,1,12.0039,-10.93188,0.72,-3404.68,3768.71,-13.162,16.341,-57.43,-3463.1,-89245.572,-7.5225,7222.44,3.6474,30.4,False
8357.52,0,3669.48,-10.77,10.4889,0,11.6721,-11.0346,1.72,-1132.58,3676.78,-9.958,17.277,-37.285,-3175.12,-89371.58,-17.025,5941.24,5.397,,True
8768.86,1,2911.78,-8.6988,15.282,0,20.874,-11.616,1.72,-1738.68,3733.529,-9.18,16.065,-36.7923,-3084.74,-89234.509,-10.497,6939.44,8.607,29.64,True
8430.54,1,3685.38,-11.25,13.989,1,10.5357,-12.9636,1.72,-1555.11,3674.04,-9.768,15.276,-71.17,-3584.7,-89084.72,-9.7239,1945.04,2.1363,27.06,False
8321.18,1,3899.98,-10.3818,12.0252,0,20.247,-10.9035,1.72,-3235.68,6335.93,-7.4746,14.3298,-39.539,-3076.52,-89176.9,-7.26225,6913.54,4.737,31.58,True
9095.06,0,3986.08,-10.2156,12.093,0,14.166,-11.7474,0.72,-1805.18,4271.23,-8.2804,14.829,-42.482,-3016.42,-89226.196,-8.4996,7100.44,9.279,,False
8045.46,0,4417.58,-9.2026,9.8961,0,10.6182,-19.548,0.72,-1478.322,5401.93,-7.7552,13.887,-52.06,-2975.94,-89531.3,-7.22307,9441.04,3.831,26.16,False
8416.46,0,3716.27,-9.92,13.236,0,13.377,-13.6308,1.72,-1583.26,6248.93,-7.30974,16.377,-46.95,-3147.46,-89288.3,-7.17753,6939.7,4.5081,,False
8403.46,1,3220.18,-9.2072,10.4094,1,11.8809,-11.1819,0.72,-1236.08,2685.93,-7.624,23.385,-38.013,-3152.54,-89209.44,-7.6518,4843.04,9.42,28.86,False
8343.28,0,4016.78,-9.6028,10.9827,0,11.8422,-13.4382,1.72,-1451.27,4392.73,-8.0252,14.9277,-41.165,-3044.34,-89245.766,-7.8597,6906.9,5.193,30.82,False
14948.86,1,3428.08,-9.1328,9.268284,0,19.29,-12.4806,1.72,-1749.98,3503.83,-7.8676,12.45987,-37.565,-3039.06,-89232.208,-7.5105,6641.64,3.2466,,True
8411.84,1,3103.28,-8.785,11.7915,0,16.008,-13.5063,0.72,-1516.36,3723.15,-9.54,21.474,-39.798,-3203.08,-89319.56,-7.17387,6560.64,3.8268,33.86,True
8938.66,1,3662.58,-11,9.5703,0,13.479,-11.4078,0.72,-1469.22,2871.63,-7.5242,13.071,-61.28,-3222.3,-89196.2,-12.429,6512.24,2.5986,29.12,True
8912.26,1,4093.08,-9.551,10.8159,1,13.278,-11.5995,0.72,-2037.38,3991.43,-9.586,16.059,-40.408,-2874.7,-89147.92,-7.34334,7121.44,4.5615,30.2,True
8441.444,0,3804.691,-10.642,9.675,0,10.6218,-13.575,1.72,-1433.53,3744.899,-11.314,13.5492,-41.108,-3055.54,-89119.72,-7.7991,1639.04,4.1085,,True
8532.58,0,3677.48,-9.2958,9.633,0,19.755,-14.445,0.72,-1597.68,4028.53,-8.5158,14.6205,-52.27,-3119.622,-89210.86,-7.32687,7003.32,5.475,27.54,False
9497.66,0,3565.68,-10.564,11.0022,0,19.641,-17.928,0.72,-1556.62,3672.66,-8.879,13.6167,-39.962,-3474.1,-89357.78,-11.466,7138.84,1.95531,,False
8438.582,1,3827.79,-10.1692,11.616,0,10.7982,-13.989,0.72,-1738.88,4529.73,-8.007,16.068,-39.225,-3125.98,-89257.08,-8.1399,6575.84,3.8814,,False
9709.46,1,3736.61,-10.604,15.732,1,13.362,-14.724,0.72,-1555.04,3729.47,-9.498,12.9396,-53.31,-2929.62,-89228.544,-9.0843,6395.44,2.4204,30.74,True
8578.42,0,4088.38,-8.7396,12.999,1,12.6168,-11.1054,1.72,-2607.68,5065.93,-7.35404,23.373,-39.202,-2788.3,-89193.82,-7.3419,6165.04,2.9778,27.8,True
8255.8,1,3947.38,-11.024,10.0872,1,10.34313,-11.1696,1.72,-1978.88,5036.93,-7.712,13.9209,-47.42,-2842.7,-89220.732,-7.4742,-5984.96,2.7381,,True
8796.26,0,3893.44,-10.754,11.2173,1,15.384,-11.8707,1.72,-1821.18,5397.93,-7.4244,19.218,-53.57,-2824.5,-89221.438,-8.4552,7061.64,4.3671,31.16,True
8122.86,0,3974.58,-10.3986,14.208,1,18.087,-13.1076,1.72,-1682.88,3985.73,-10.962,13.6485,-38.586,-3075.84,-89249.202,-7.22574,6932.64,6.69,,True
7156.46,1,3575.88,-9.2576,9.38331,0,14.775,-11.0337,1.72,-2449.98,4123.33,-7.8946,12.54147,-47.51,-3161.38,-89197.28,-12.879,6936.74,5.685,33.5,True
8878.06,1,3901.18,-11.992,11.808,1,14.16,-12.8568,0.72,-1662.28,3794.67,-14.948,15.681,-40.952,-1849.9,-89546.1,-7.7769,6385.04,2.214,,True
8412.12,1,3724.49,-12.002,9.6888,1,12.2709,-10.90605,0.72,-4513.68,3905.13,-8.3578,18.81,-48.16,-3146.48,-89725.1,-7.302,6350.24,9.354,,True
9159.66,0,3730.53,-9.9906,11.7837,1,16.914,-12.0126,1.72,-1937.98,3861.03,-8.277,14.0115,-39.944,-3033.18,-89203.58,-7.43481,6730.88,4.3248,,True
9919.26,1,4063.58,-8.9132,11.0088,0,19.977,-11.4927,1.72,-1599.18,3765.51,-8.8184,13.5693,-60.72,-1908.1,-89300.88,-7.152438,6723.5,2.2053,29.26,False
9989.06,1,3728.32,-13.022,10.2093,1,12.6432,-11.7759,1.72,-1578.04,3372.53,-8.8424,13.7355,-40.86,-3035.54,-89323.58,-7.4517,5781.24,6.942,,False
8079.26,0,3740.31,-11.028,11.2062,0,12.606,-12.2886,1.72,-1464.25,3783.75,-8.259,14.9304,-38.19,-3160.68,-89215.64,-7.157442,5877.24,6.579,,True
8794.46,1,2724.78,-8.7894,13.152,1,11.4378,-13.1613,1.72,-1337.78,3337.33,-8.6266,15.642,-46.53,-3068.3,-89242.492,-9.3459,5740.24,5.37,,False
9146.06,0,3514.58,-9.1082,10.6356,1,10.65,-11.1126,0.72,-2237.88,3743.451,-9.542,13.7259,-67.16,-2984.16,-89225.22,-13.509,6805.72,2.5911,,False
9762.46,1,4059.48,-9.029,10.0605,1,18.045,-13.4199,0.72,-1519.72,3893.03,-9.064,12.8967,-69.82,-2911.32,-89150.44,-8.2083,6780.06,3.6324,32.26,False
9026.46,0,3836.51,-12.41,10.7295,1,10.42281,-12.7362,1.72,-1610.38,3777.15,-15.326,14.8893,-70.75,-2808.3,-89293.32,-11.025,9609.04,3.393,,True
11572.86,1,3707.61,-10.1458,11.4912,0,14.154,-10.87242,1.72,-2962.68,3674.37,-9.676,12.7761,-38.181,-1825.9,-89261.66,-8.2227,6479.24,1.91106,,True
8599.42,0,4387.58,-8.8128,9.8409,1,11.841,-10.91331,1.72,-3794.68,4065.83,-9.472,13.8279,-40.327,-3084.18,-89232.488,-7.27638,7584.44,10.884,30.6,True
8864.86,1,3628.38,-10.2454,10.5252,1,13.554,-14.214,0.72,-1668.78,3485.53,-7.8188,14.589,-47.13,-3110.828,-89249.692,-11.688,6082.04,7.224,32.32,True
8406,0,3864.46,-11.914,9.2401682,1,17.508,-15.189,1.72,-1458.14,3970.63,-8.8644,21.894,-43.137,-2610.9,-89237.571,-7.150848,6589.24,2.04,,False
8563.2,1,4455.78,-8.8896,10.0926,1,10.6059,-14.334,0.72,-1506.95,3868.93,-10.562,23.787,-36.9531,-578.9,-89167.8,-10.782,8256.04,1.91352,27.78,False
8190.86,1,2412.78,-8.58726,12.1482,0,10.45473,-12.1257,1.72,-1383.77,4094.03,-7.9986,17.1,-39.423,-3340.9,-89225.452,-9.3552,12011.04,3.2799,,False
8409.6,1,2864.18,-8.65796,10.0761,1,12.1035,-11.2635,1.72,-2136.68,3969.83,-7.6794,17.739,-41.285,-3150.58,-89233.304,-7.164411,5977.84,5.862,,True
8353.98,1,4013.68,-9.6294,10.0842,1,11.8629,-17.199,1.72,-1556.83,4066.53,-9.634,13.4667,-40.8,-2886.9,-89697.9,-10.308,7404.44,2.3865,,True
8627.46,0,3569.58,-9.2426,13.989,1,13.416,-20.52,0.72,-1534.14,3769.75,-9.212,19.506,-62.7,-3088.122,-89233.288,-7.23831,6902.16,10.383,29.54,False
8426.28,0,3962.18,-10.013,12.1299,1,16.524,-12.4812,1.72,-1454.67,4579.83,-7.8948,20.034,-47.58,-3059.3,-89198.8,-7.1400158,6943.96,6.642,,False
8951.66,1,3754.01,-12.632,9.687,0,10.6146,-14.262,1.72,-1602.58,3711.86,-9.42,14.1021,-45.291,-2981.5,-89234.725,-7.24299,2867.04,2.3592,30.8,True
8909.06,0,3521.18,-9.3478,12.0726,0,11.4153,-12.3051,1.72,-1801.58,3375.33,-7.625,15.1146,-42.387,-3088.076,-89038.44,-11.793,5272.24,8.577,,True
8610.32,0,3615.78,-9.7512,10.1442,1,17.904,-11.7483,0.72,-1551.1,3468.03,-8.012,23.373,-37.731,-3053.48,-89261.36,-11.958,6908.86,7.272,,False
9538.66,0,3717.53,-9.5894,11.1495,0,12.0333,-13.6602,0.72,-1561.21,3757.97,-9.792,13.158,-44.153,-3066.42,-89156.42,-7.150038,6589.24,6.741,,False
9730.06,1,5289.78,-8.63164,11.6577,1,12.2391,-17.844,0.72,-1546.76,4594.73,-7.7288,13.1031,-37.481,-2980.46,-89825.9,-9.0606,6140.44,5.496,29.7,False
8855.46,0,3600.48,-9.4154,14.34,1,13.548,-13.4304,1.72,-1491.763,3304.63,-7.31378,14.5449,-42.274,-3079.78,-89303.98,-7.6419,7031.96,6.783,,True
9265.66,0,2874.78,-8.7518,9.5556,1,10.971,-15.123,0.72,-1575.41,3732.015,-11.702,13.6131,-41.986,-3079.48,-89016.3,-10.458,7572.24,3.3132,27.1,False
8258.94,1,3694.68,-9.7326,12.1173,0,13.482,-10.96809,1.72,-2694.68,4267.93,-7.869,13.9413,-54.16,-3420.3,-89406.82,-7.143327,7132.24,2.277,30.82,True
8327.36,1,3515.58,-9.3534,9.918,1,14.208,-14.28,1.72,-1431.81,3642.69,-7.509,13.9035,-37.479,-3133.68,-89196.52,-7.8957,7025.98,7.425,31.04,False
8503.6,0,3563.98,-9.917,9.7767,0,13.725,-10.85643,1.72,-1623.48,3695.72,-12.814,16.437,-37.782,-3186.86,-88946.1,-7.6704,6593.04,3.5865,31.48,True
7576.06,1,3848.46,-16.5,10.284,1,14.463,-12.9681,1.72,-1446.36,7529.93,-7.4144,13.3434,-41.502,-3046,-89359.44,-7.1407728,6875.96,4.6452,27.72,False
6904.06,0,3678.28,-12.41,10.5396,0,10.36104,-11.1759,0.72,-2439.88,3823.34,-8.9038,13.3746,-40.066,-3223.92,-89282.42,-7.43727,5824.64,8.574,30.54,False
7850.86,0,4087.78,-9.2158,9.261018,0,11.0694,-11.505,1.72,-2051.98,4517.83,-8.216,13.7124,-50.54,-3120.592,-89010.1,-7.32153,6555.64,4.5348,,False
11192.86,0,3579.78,-9.6728,12.0144,1,12.5811,-11.7375,1.72,-1384.98,2864.33,-7.67,12.7122,-45.551,-3068.74,-89223.568,-9.1317,6051.24,6.753,,False
11294.86,1,3469.18,-8.604,13.842,0,12.3705,-15.087,0.72,-1532.17,3768.15,-7.7612,12.7209,-38.387,-3031,-89312.34,-7.19958,6396.24,5.961,,True
8738.66,1,3518.98,-10.0358,12.6,1,19.137,-14.835,0.72,-1567.81,3612.53,-8.182,16.437,-40.431,-3113.006,-89430.04,-7.34811,7106.04,11.58,,True
7913.66,0,3843.51,-11.038,9.37509,1,11.8533,-23.868,0.72,-1476.395,4064.73,-8.7284,14.0724,-49.81,-3119.906,-89226.902,-7.156716,7001.26,5.955,,False
9027.46,0,3492.98,-9.8072,10.2018,0,12.1779,-20.76,0.72,-1483.5169,3554.33,-9.5,14.781,-41.696,-3093.114,-89198.44,-7.19223,6963.28,8.775,,False
8397.22,0,3744.01,-12.218,13.203,1,15.672,-11.868,1.72,-1859.68,3770.05,-11.262,20.415,-62.86,-3234.68,-89222.828,-7.1402469,6525.44,3.7731,,True
8334.06,0,3936.58,-9.2416,14.991,1,10.6209,-15.879,1.72,-1463.13,3874.33,-9.748,12.6771,-42.599,-3080.92,-89261.8,-9.1443,7534.24,8.274,,False
8287.16,1,3602.88,-9.9586,10.3494,1,10.34133,-15.357,1.72,-1655.28,3898.93,-8.7384,16.566,-41.971,-3435.7,-89165.3,-7.6026,-1336.96,3.1008,,True
8347.94,1,3321.08,-9.1374,10.9872,1,12.846,-17.643,0.72,-1542.56,3763.28,-14.944,20.862,-37.711,-3936.1,-89227.062,-8.8839,7016.96,2.2722,35.2,True
8347.06,1,3759.57,-12.776,14.214,1,12.4788,-11.8896,0.72,-1372.68,3769.83,-10.668,16.896,-50.1,-3211.68,-89089.66,-7.8528,7108.64,3.3153,,False
8037.46,1,3831.43,-15.048,10.7562,1,16.224,-14.433,0.72,-1571.52,4045.03,-9.568,13.5252,-52.94,-3097.084,-89282.24,-9.1263,6922.6,8.649,,True
8617.3,0,3410.58,-9.307,9.8286,1,10.9362,-14.835,0.72,-1451.28,3351.13,-8.6564,22.32,-37.0025,-2071.3,-89043.38,-11.535,4345.04,1.91724,,True
8933.66,1,3697.68,-9.156,10.8201,1,16.134,-12.9462,0.72,-1637.88,3809.62,-7.995,15.0222,-37.919,-3025.92,-89213.92,-7.35963,6722.26,5.262,34.42,True
8337.26,0,4027.48,-9.6712,14.589,0,13.665,-13.0134,1.72,-1361.38,3829.92,-11.186,16.95,-39.605,-3045.42,-89234.402,-7.20786,6248.04,5.499,35.7,True
7912.66,1,3904.18,-10.0578,10.6842,1,10.4922,-11.8467,1.72,-1386.07,5332.93,-7.5698,14.2383,-52.84,-3110.542,-89251.556,-7.153437,8581.84,9.324,,False
8689.86,1,3911.28,-10.672,12.915,1,14.007,-11.8329,0.72,-1906.18,4027.33,-9.0108,18.861,-61.04,-2946.02,-89220.598,-7.6737,6997.04,5.25,,True
